Date,price,zone
2/1/2022 12:00:00 AM,50.86736,PGAE
2/1/2022 12:00:00 AM,49.02000,SCE
2/1/2022 12:00:00 AM,49.94867,SDGE
2/1/2022 12:00:00 AM,48.46579,VEA
2/1/2022 1:00:00 AM,49.72087,PGAE
2/1/2022 1:00:00 AM,48.33347,SCE
2/1/2022 1:00:00 AM,49.12767,SDGE
2/1/2022 1:00:00 AM,47.63732,VEA
2/1/2022 2:00:00 AM,48.98697,PGAE
2/1/2022 2:00:00 AM,47.72494,SCE
2/1/2022 2:00:00 AM,48.45024,SDGE
2/1/2022 2:00:00 AM,47.30910,VEA
2/1/2022 3:00:00 AM,49.20024,PGAE
2/1/2022 3:00:00 AM,47.95627,SCE
2/1/2022 3:00:00 AM,48.83580,SDGE
2/1/2022 3:00:00 AM,47.60154,VEA
2/1/2022 4:00:00 AM,49.54955,PGAE
2/1/2022 4:00:00 AM,48.44148,SCE
2/1/2022 4:00:00 AM,49.44659,SDGE
2/1/2022 4:00:00 AM,48.28948,VEA
2/1/2022 5:00:00 AM,55.00685,PGAE
2/1/2022 5:00:00 AM,53.04000,SCE
2/1/2022 5:00:00 AM,53.93156,SDGE
2/1/2022 5:00:00 AM,53.69381,VEA
2/1/2022 6:00:00 AM,71.98540,PGAE
2/1/2022 6:00:00 AM,71.98871,SCE
2/1/2022 6:00:00 AM,72.27205,SDGE
2/1/2022 6:00:00 AM,72.00000,VEA
2/1/2022 7:00:00 AM,74.70428,PGAE
2/1/2022 7:00:00 AM,74.62649,SCE
2/1/2022 7:00:00 AM,74.74522,SDGE
2/1/2022 7:00:00 AM,74.63000,VEA
2/1/2022 8:00:00 AM,57.02827,PGAE
2/1/2022 8:00:00 AM,55.87983,SCE
2/1/2022 8:00:00 AM,55.89000,SDGE
2/1/2022 8:00:00 AM,55.91889,VEA
2/1/2022 9:00:00 AM,51.25963,PGAE
2/1/2022 9:00:00 AM,45.39536,SCE
2/1/2022 9:00:00 AM,47.95451,SDGE
2/1/2022 9:00:00 AM,43.02999,VEA
2/1/2022 10:00:00 AM,44.88594,PGAE
2/1/2022 10:00:00 AM,40.76807,SCE
2/1/2022 10:00:00 AM,42.38976,SDGE
2/1/2022 10:00:00 AM,39.38054,VEA
2/1/2022 11:00:00 AM,38.58098,PGAE
2/1/2022 11:00:00 AM,35.98078,SCE
2/1/2022 11:00:00 AM,37.32509,SDGE
2/1/2022 11:00:00 AM,33.75858,VEA
2/1/2022 12:00:00 PM,34.62580,PGAE
2/1/2022 12:00:00 PM,31.71430,SCE
2/1/2022 12:00:00 PM,32.90302,SDGE
2/1/2022 12:00:00 PM,30.53316,VEA
2/1/2022 1:00:00 PM,32.01349,PGAE
2/1/2022 1:00:00 PM,29.48330,SCE
2/1/2022 1:00:00 PM,30.49926,SDGE
2/1/2022 1:00:00 PM,28.35567,VEA
2/1/2022 2:00:00 PM,34.33597,PGAE
2/1/2022 2:00:00 PM,33.99072,SCE
2/1/2022 2:00:00 PM,35.10838,SDGE
2/1/2022 2:00:00 PM,30.36542,VEA
2/1/2022 3:00:00 PM,45.01493,PGAE
2/1/2022 3:00:00 PM,43.39413,SCE
2/1/2022 3:00:00 PM,45.07250,SDGE
2/1/2022 3:00:00 PM,41.40134,VEA
2/1/2022 4:00:00 PM,61.07588,PGAE
2/1/2022 4:00:00 PM,59.92339,SCE
2/1/2022 4:00:00 PM,61.91902,SDGE
2/1/2022 4:00:00 PM,58.12187,VEA
2/1/2022 5:00:00 PM,78.55464,PGAE
2/1/2022 5:00:00 PM,78.49421,SCE
2/1/2022 5:00:00 PM,78.49250,SDGE
2/1/2022 5:00:00 PM,78.49907,VEA
2/1/2022 6:00:00 PM,77.77455,PGAE
2/1/2022 6:00:00 PM,77.70392,SCE
2/1/2022 6:00:00 PM,77.70336,SDGE
2/1/2022 6:00:00 PM,77.70601,VEA
2/1/2022 7:00:00 PM,73.55324,PGAE
2/1/2022 7:00:00 PM,71.98193,SCE
2/1/2022 7:00:00 PM,72.40385,SDGE
2/1/2022 7:00:00 PM,69.80683,VEA
2/1/2022 8:00:00 PM,72.24563,PGAE
2/1/2022 8:00:00 PM,70.46945,SCE
2/1/2022 8:00:00 PM,71.02585,SDGE
2/1/2022 8:00:00 PM,68.05841,VEA
2/1/2022 9:00:00 PM,65.85169,PGAE
2/1/2022 9:00:00 PM,65.28112,SCE
2/1/2022 9:00:00 PM,65.82545,SDGE
2/1/2022 9:00:00 PM,63.10377,VEA
2/1/2022 10:00:00 PM,54.15208,PGAE
2/1/2022 10:00:00 PM,53.75267,SCE
2/1/2022 10:00:00 PM,54.14668,SDGE
2/1/2022 10:00:00 PM,52.60842,VEA
2/1/2022 11:00:00 PM,52.83146,PGAE
2/1/2022 11:00:00 PM,52.71000,SCE
2/1/2022 11:00:00 PM,53.00574,SDGE
2/1/2022 11:00:00 PM,51.53233,VEA
2/2/2022 12:00:00 AM,59.79608,PGAE
2/2/2022 12:00:00 AM,58.85890,SCE
2/2/2022 12:00:00 AM,59.17327,SDGE
2/2/2022 12:00:00 AM,56.93114,VEA
2/2/2022 1:00:00 AM,58.29570,PGAE
2/2/2022 1:00:00 AM,58.41248,SCE
2/2/2022 1:00:00 AM,58.64603,SDGE
2/2/2022 1:00:00 AM,56.35718,VEA
