Date,price,zone
11/1/2018 12:00:00 AM,44.10258,PGAE
11/1/2018 12:00:00 AM,43.71233,SCE
11/1/2018 12:00:00 AM,44.08943,SDGE
11/1/2018 12:00:00 AM,42.35742,VEA
11/1/2018 1:00:00 AM,36.05453,PGAE
11/1/2018 1:00:00 AM,35.57184,SCE
11/1/2018 1:00:00 AM,35.89006,SDGE
11/1/2018 1:00:00 AM,34.23464,VEA
11/1/2018 2:00:00 AM,33.31000,PGAE
11/1/2018 2:00:00 AM,32.72654,SCE
11/1/2018 2:00:00 AM,33.07266,SDGE
11/1/2018 2:00:00 AM,31.57280,VEA
11/1/2018 3:00:00 AM,32.56637,PGAE
11/1/2018 3:00:00 AM,31.91955,SCE
11/1/2018 3:00:00 AM,32.21883,SDGE
11/1/2018 3:00:00 AM,30.80933,VEA
11/1/2018 4:00:00 AM,34.54224,PGAE
11/1/2018 4:00:00 AM,33.91016,SCE
11/1/2018 4:00:00 AM,34.29624,SDGE
11/1/2018 4:00:00 AM,33.09358,VEA
11/1/2018 5:00:00 AM,43.74392,PGAE
11/1/2018 5:00:00 AM,43.01183,SCE
11/1/2018 5:00:00 AM,43.51000,SDGE
11/1/2018 5:00:00 AM,41.84220,VEA
11/1/2018 6:00:00 AM,57.86276,PGAE
11/1/2018 6:00:00 AM,57.48227,SCE
11/1/2018 6:00:00 AM,58.33548,SDGE
11/1/2018 6:00:00 AM,55.15952,VEA
11/1/2018 7:00:00 AM,64.71151,PGAE
11/1/2018 7:00:00 AM,63.26650,SCE
11/1/2018 7:00:00 AM,65.30472,SDGE
11/1/2018 7:00:00 AM,60.78469,VEA
11/1/2018 8:00:00 AM,43.31686,PGAE
11/1/2018 8:00:00 AM,40.93160,SCE
11/1/2018 8:00:00 AM,42.05013,SDGE
11/1/2018 8:00:00 AM,37.77057,VEA
11/1/2018 9:00:00 AM,34.85526,PGAE
11/1/2018 9:00:00 AM,32.12419,SCE
11/1/2018 9:00:00 AM,37.37240,SDGE
11/1/2018 9:00:00 AM,29.23463,VEA
11/1/2018 10:00:00 AM,31.93903,PGAE
11/1/2018 10:00:00 AM,27.56063,SCE
11/1/2018 10:00:00 AM,36.84476,SDGE
11/1/2018 10:00:00 AM,22.22411,VEA
11/1/2018 11:00:00 AM,31.26000,PGAE
11/1/2018 11:00:00 AM,27.57996,SCE
11/1/2018 11:00:00 AM,39.33620,SDGE
11/1/2018 11:00:00 AM,22.68304,VEA
11/1/2018 12:00:00 PM,31.78878,PGAE
11/1/2018 12:00:00 PM,29.37842,SCE
