Date,price,zone
1/1/2020 12:00:00 AM,33.63929,PGAE
1/1/2020 12:00:00 AM,33.31091,SCE
1/1/2020 12:00:00 AM,34.16538,SDGE
1/1/2020 12:00:00 AM,32.61393,VEA
1/1/2020 1:00:00 AM,31.59142,PGAE
1/1/2020 1:00:00 AM,30.91634,SCE
1/1/2020 1:00:00 AM,31.54142,SDGE
1/1/2020 1:00:00 AM,30.37565,VEA
1/1/2020 2:00:00 AM,32.85062,PGAE
1/1/2020 2:00:00 AM,32.03000,SCE
1/1/2020 2:00:00 AM,32.68844,SDGE
1/1/2020 2:00:00 AM,31.43967,VEA
1/1/2020 3:00:00 AM,31.87389,PGAE
1/1/2020 3:00:00 AM,31.03427,SCE
1/1/2020 3:00:00 AM,31.66949,SDGE
1/1/2020 3:00:00 AM,30.54371,VEA
1/1/2020 4:00:00 AM,31.56356,PGAE
1/1/2020 4:00:00 AM,30.50917,SCE
1/1/2020 4:00:00 AM,31.09839,SDGE
1/1/2020 4:00:00 AM,29.99748,VEA
1/1/2020 5:00:00 AM,33.84380,PGAE
1/1/2020 5:00:00 AM,32.56636,SCE
1/1/2020 5:00:00 AM,33.23992,SDGE
1/1/2020 5:00:00 AM,32.02221,VEA
1/1/2020 6:00:00 AM,34.64539,PGAE
1/1/2020 6:00:00 AM,33.37319,SCE
1/1/2020 6:00:00 AM,34.24740,SDGE
1/1/2020 6:00:00 AM,32.76430,VEA
1/1/2020 7:00:00 AM,33.39415,PGAE
1/1/2020 7:00:00 AM,31.84480,SCE
1/1/2020 7:00:00 AM,33.01410,SDGE
1/1/2020 7:00:00 AM,31.36206,VEA
1/1/2020 8:00:00 AM,29.94307,PGAE
1/1/2020 8:00:00 AM,28.37173,SCE
1/1/2020 8:00:00 AM,26.41991,SDGE
1/1/2020 8:00:00 AM,27.84406,VEA
1/1/2020 9:00:00 AM,23.93793,PGAE
1/1/2020 9:00:00 AM,22.29230,SCE
1/1/2020 9:00:00 AM,19.97449,SDGE
1/1/2020 9:00:00 AM,21.87858,VEA
1/1/2020 10:00:00 AM,21.15187,PGAE
1/1/2020 10:00:00 AM,19.55078,SCE
1/1/2020 10:00:00 AM,16.74495,SDGE
1/1/2020 10:00:00 AM,19.10321,VEA
1/1/2020 11:00:00 AM,19.69057,PGAE
1/1/2020 11:00:00 AM,18.10837,SCE
1/1/2020 11:00:00 AM,15.55534,SDGE
1/1/2020 11:00:00 AM,17.68167,VEA
1/1/2020 12:00:00 PM,16.76834,PGAE
1/1/2020 12:00:00 PM,15.38222,SCE
1/1/2020 12:00:00 PM,13.90505,SDGE
1/1/2020 12:00:00 PM,15.03047,VEA
1/1/2020 1:00:00 PM,14.28277,PGAE
1/1/2020 1:00:00 PM,13.26031,SCE
1/1/2020 1:00:00 PM,12.67766,SDGE
1/1/2020 1:00:00 PM,12.94380,VEA
1/1/2020 2:00:00 PM,17.82693,PGAE
1/1/2020 2:00:00 PM,16.58735,SCE
1/1/2020 2:00:00 PM,16.96214,SDGE
1/1/2020 2:00:00 PM,16.17817,VEA
1/1/2020 3:00:00 PM,25.54281,PGAE
1/1/2020 3:00:00 PM,25.55040,SCE
1/1/2020 3:00:00 PM,26.31708,SDGE
1/1/2020 3:00:00 PM,25.54745,VEA
1/1/2020 4:00:00 PM,35.43800,PGAE
1/1/2020 4:00:00 PM,34.07701,SCE
1/1/2020 4:00:00 PM,35.08644,SDGE
1/1/2020 4:00:00 PM,33.04669,VEA
1/1/2020 5:00:00 PM,39.44628,PGAE
1/1/2020 5:00:00 PM,38.31512,SCE
1/1/2020 5:00:00 PM,39.89094,SDGE
1/1/2020 5:00:00 PM,37.12545,VEA
1/1/2020 6:00:00 PM,39.14277,PGAE
1/1/2020 6:00:00 PM,38.18835,SCE
1/1/2020 6:00:00 PM,40.15111,SDGE
1/1/2020 6:00:00 PM,36.97011,VEA
1/1/2020 7:00:00 PM,38.53754,PGAE
1/1/2020 7:00:00 PM,37.50784,SCE
1/1/2020 7:00:00 PM,38.91510,SDGE
1/1/2020 7:00:00 PM,36.37898,VEA
