Date,price,zone
12/1/2021 12:00:00 AM,48.06235,PGAE
12/1/2021 12:00:00 AM,46.23535,SCE
12/1/2021 12:00:00 AM,46.98875,SDGE
12/1/2021 12:00:00 AM,45.21354,VEA
12/1/2021 1:00:00 AM,45.66723,PGAE
12/1/2021 1:00:00 AM,44.27889,SCE
12/1/2021 1:00:00 AM,44.93038,SDGE
12/1/2021 1:00:00 AM,43.11968,VEA
12/1/2021 2:00:00 AM,43.26722,PGAE
12/1/2021 2:00:00 AM,42.19515,SCE
12/1/2021 2:00:00 AM,42.87000,SDGE
12/1/2021 2:00:00 AM,41.25549,VEA
12/1/2021 3:00:00 AM,44.34137,PGAE
12/1/2021 3:00:00 AM,43.09631,SCE
12/1/2021 3:00:00 AM,43.73850,SDGE
12/1/2021 3:00:00 AM,42.09153,VEA
12/1/2021 4:00:00 AM,44.99858,PGAE
12/1/2021 4:00:00 AM,43.85741,SCE
12/1/2021 4:00:00 AM,44.44798,SDGE
12/1/2021 4:00:00 AM,42.88053,VEA
12/1/2021 5:00:00 AM,52.05229,PGAE
12/1/2021 5:00:00 AM,50.78581,SCE
12/1/2021 5:00:00 AM,53.80421,SDGE
12/1/2021 5:00:00 AM,49.38964,VEA
12/1/2021 6:00:00 AM,68.46357,PGAE
12/1/2021 6:00:00 AM,67.22020,SCE
12/1/2021 6:00:00 AM,80.87789,SDGE
12/1/2021 6:00:00 AM,60.75855,VEA
12/1/2021 7:00:00 AM,55.87721,PGAE
12/1/2021 7:00:00 AM,55.22605,SCE
12/1/2021 7:00:00 AM,89.05278,SDGE
12/1/2021 7:00:00 AM,40.42665,VEA
12/1/2021 8:00:00 AM,40.13840,PGAE
12/1/2021 8:00:00 AM,42.69718,SCE
12/1/2021 8:00:00 AM,83.95677,SDGE
12/1/2021 8:00:00 AM,27.11958,VEA
12/1/2021 9:00:00 AM,38.85509,PGAE
12/1/2021 9:00:00 AM,36.20000,SCE
12/1/2021 9:00:00 AM,75.00000,SDGE
12/1/2021 9:00:00 AM,19.57359,VEA
12/1/2021 10:00:00 AM,38.45108,PGAE
12/1/2021 10:00:00 AM,34.77353,SCE
12/1/2021 10:00:00 AM,82.85673,SDGE
12/1/2021 10:00:00 AM,14.86134,VEA
12/1/2021 11:00:00 AM,37.57458,PGAE
12/1/2021 11:00:00 AM,34.41066,SCE
12/1/2021 11:00:00 AM,74.41492,SDGE
12/1/2021 11:00:00 AM,17.43599,VEA
12/1/2021 12:00:00 PM,38.33890,PGAE
12/1/2021 12:00:00 PM,36.91323,SCE
12/1/2021 12:00:00 PM,82.28642,SDGE
12/1/2021 12:00:00 PM,17.43175,VEA
12/1/2021 1:00:00 PM,39.09746,PGAE
12/1/2021 1:00:00 PM,37.83448,SCE
12/1/2021 1:00:00 PM,76.50000,SDGE
