Date,price,zone
5/1/2018 12:00:00 AM,21.85000,PGAE
5/1/2018 12:00:00 AM,21.66701,SCE
5/1/2018 12:00:00 AM,22.22470,SDGE
5/1/2018 12:00:00 AM,21.16161,VEA
5/1/2018 1:00:00 AM,16.39020,PGAE
5/1/2018 1:00:00 AM,16.17984,SCE
5/1/2018 1:00:00 AM,16.63806,SDGE
5/1/2018 1:00:00 AM,15.82760,VEA
5/1/2018 2:00:00 AM,12.50000,PGAE
5/1/2018 2:00:00 AM,12.30011,SCE
5/1/2018 2:00:00 AM,12.65147,SDGE
5/1/2018 2:00:00 AM,12.03566,VEA
5/1/2018 3:00:00 AM,12.38000,PGAE
5/1/2018 3:00:00 AM,12.18326,SCE
5/1/2018 3:00:00 AM,12.52387,SDGE
5/1/2018 3:00:00 AM,11.93979,VEA
5/1/2018 4:00:00 AM,17.83178,PGAE
5/1/2018 4:00:00 AM,17.63645,SCE
5/1/2018 4:00:00 AM,18.13188,SDGE
5/1/2018 4:00:00 AM,17.27065,VEA
5/1/2018 5:00:00 AM,33.34823,PGAE
5/1/2018 5:00:00 AM,32.98950,SCE
5/1/2018 5:00:00 AM,33.90292,SDGE
5/1/2018 5:00:00 AM,32.15579,VEA
5/1/2018 6:00:00 AM,40.13133,PGAE
5/1/2018 6:00:00 AM,40.58598,SCE
5/1/2018 6:00:00 AM,50.98000,SDGE
5/1/2018 6:00:00 AM,36.35995,VEA
5/1/2018 7:00:00 AM,32.63149,PGAE
5/1/2018 7:00:00 AM,32.44129,SCE
5/1/2018 7:00:00 AM,63.41345,SDGE
5/1/2018 7:00:00 AM,30.16936,VEA
5/1/2018 8:00:00 AM,27.59632,PGAE
5/1/2018 8:00:00 AM,26.32829,SCE
5/1/2018 8:00:00 AM,49.00128,SDGE
5/1/2018 8:00:00 AM,25.52478,VEA
5/1/2018 9:00:00 AM,19.77456,PGAE
5/1/2018 9:00:00 AM,26.90000,SCE
5/1/2018 9:00:00 AM,32.64220,SDGE
5/1/2018 9:00:00 AM,17.03660,VEA
5/1/2018 10:00:00 AM,17.17533,PGAE
5/1/2018 10:00:00 AM,25.31000,SCE
5/1/2018 10:00:00 AM,34.66696,SDGE
5/1/2018 10:00:00 AM,14.47330,VEA
5/1/2018 11:00:00 AM,15.53661,PGAE
5/1/2018 11:00:00 AM,27.82516,SCE
5/1/2018 11:00:00 AM,32.82486,SDGE
5/1/2018 11:00:00 AM,12.55722,VEA
5/1/2018 12:00:00 PM,15.27321,PGAE
5/1/2018 12:00:00 PM,22.57000,SCE
5/1/2018 12:00:00 PM,31.38250,SDGE
5/1/2018 12:00:00 PM,13.01330,VEA
5/1/2018 1:00:00 PM,15.37401,PGAE
5/1/2018 1:00:00 PM,24.28719,SCE
5/1/2018 1:00:00 PM,31.62766,SDGE
5/1/2018 1:00:00 PM,12.92160,VEA
5/1/2018 2:00:00 PM,15.67855,PGAE
5/1/2018 2:00:00 PM,22.71000,SCE
5/1/2018 2:00:00 PM,29.11456,SDGE
5/1/2018 2:00:00 PM,13.45749,VEA
5/1/2018 3:00:00 PM,17.18775,PGAE
5/1/2018 3:00:00 PM,16.55754,SCE
5/1/2018 3:00:00 PM,29.48940,SDGE
5/1/2018 3:00:00 PM,15.96703,VEA
5/1/2018 4:00:00 PM,24.32923,PGAE
5/1/2018 4:00:00 PM,23.53692,SCE
5/1/2018 4:00:00 PM,42.72372,SDGE
5/1/2018 4:00:00 PM,22.61053,VEA
5/1/2018 5:00:00 PM,28.12419,PGAE
5/1/2018 5:00:00 PM,27.50086,SCE
5/1/2018 5:00:00 PM,44.40299,SDGE
5/1/2018 5:00:00 PM,26.52497,VEA
5/1/2018 6:00:00 PM,33.05151,PGAE
5/1/2018 6:00:00 PM,32.76940,SCE
5/1/2018 6:00:00 PM,59.99001,SDGE
5/1/2018 6:00:00 PM,31.80358,VEA
5/1/2018 7:00:00 PM,41.11637,PGAE
5/1/2018 7:00:00 PM,50.28247,SCE
5/1/2018 7:00:00 PM,57.38688,SDGE
5/1/2018 7:00:00 PM,41.57090,VEA
5/1/2018 8:00:00 PM,49.98016,PGAE
