Date,price,zone
6/1/2022 12:00:00 AM,75.07987,PGAE
6/1/2022 12:00:00 AM,73.01256,SCE
6/1/2022 12:00:00 AM,74.18852,SDGE
6/1/2022 12:00:00 AM,71.36627,VEA
6/1/2022 1:00:00 AM,74.92135,PGAE
6/1/2022 1:00:00 AM,72.13815,SCE
6/1/2022 1:00:00 AM,73.48411,SDGE
6/1/2022 1:00:00 AM,70.27827,VEA
6/1/2022 2:00:00 AM,74.40581,PGAE
6/1/2022 2:00:00 AM,71.29647,SCE
6/1/2022 2:00:00 AM,72.29008,SDGE
6/1/2022 2:00:00 AM,69.57067,VEA
6/1/2022 3:00:00 AM,74.74167,PGAE
6/1/2022 3:00:00 AM,71.10672,SCE
6/1/2022 3:00:00 AM,72.14474,SDGE
6/1/2022 3:00:00 AM,69.56345,VEA
6/1/2022 4:00:00 AM,76.91445,PGAE
6/1/2022 4:00:00 AM,72.81453,SCE
6/1/2022 4:00:00 AM,73.77000,SDGE
6/1/2022 4:00:00 AM,71.07356,VEA
6/1/2022 5:00:00 AM,92.20252,PGAE
6/1/2022 5:00:00 AM,87.13123,SCE
6/1/2022 5:00:00 AM,88.40145,SDGE
6/1/2022 5:00:00 AM,84.24449,VEA
6/1/2022 6:00:00 AM,89.50012,PGAE
6/1/2022 6:00:00 AM,84.02763,SCE
6/1/2022 6:00:00 AM,85.99707,SDGE
6/1/2022 6:00:00 AM,80.93060,VEA
6/1/2022 7:00:00 AM,72.57461,PGAE
6/1/2022 7:00:00 AM,67.80603,SCE
6/1/2022 7:00:00 AM,71.12738,SDGE
6/1/2022 7:00:00 AM,63.72700,VEA
6/1/2022 8:00:00 AM,59.90455,PGAE
6/1/2022 8:00:00 AM,56.16173,SCE
6/1/2022 8:00:00 AM,56.03918,SDGE
6/1/2022 8:00:00 AM,42.98000,VEA
6/1/2022 9:00:00 AM,54.18836,PGAE
6/1/2022 9:00:00 AM,50.49762,SCE
6/1/2022 9:00:00 AM,49.43000,SDGE
6/1/2022 9:00:00 AM,47.23823,VEA
6/1/2022 10:00:00 AM,60.24403,PGAE
6/1/2022 10:00:00 AM,50.84510,SCE
6/1/2022 10:00:00 AM,48.57524,SDGE
6/1/2022 10:00:00 AM,47.36540,VEA
6/1/2022 11:00:00 AM,68.95910,PGAE
6/1/2022 11:00:00 AM,58.01071,SCE
6/1/2022 11:00:00 AM,52.67669,SDGE
6/1/2022 11:00:00 AM,54.31555,VEA
6/1/2022 12:00:00 PM,75.38053,PGAE
6/1/2022 12:00:00 PM,67.48478,SCE
6/1/2022 12:00:00 PM,61.46406,SDGE
6/1/2022 12:00:00 PM,53.20236,VEA
6/1/2022 1:00:00 PM,76.94137,PGAE
6/1/2022 1:00:00 PM,72.91224,SCE
6/1/2022 1:00:00 PM,64.62000,SDGE
6/1/2022 1:00:00 PM,68.47231,VEA
6/1/2022 2:00:00 PM,80.76478,PGAE
6/1/2022 2:00:00 PM,77.49703,SCE
6/1/2022 2:00:00 PM,77.48359,SDGE
6/1/2022 2:00:00 PM,72.70301,VEA
6/1/2022 3:00:00 PM,79.96189,PGAE
6/1/2022 3:00:00 PM,76.76316,SCE
6/1/2022 3:00:00 PM,76.61675,SDGE
6/1/2022 3:00:00 PM,63.88085,VEA
6/1/2022 4:00:00 PM,83.39733,PGAE
6/1/2022 4:00:00 PM,79.79612,SCE
6/1/2022 4:00:00 PM,80.79342,SDGE
6/1/2022 4:00:00 PM,75.85226,VEA
6/1/2022 5:00:00 PM,88.35027,PGAE
6/1/2022 5:00:00 PM,86.06015,SCE
6/1/2022 5:00:00 PM,86.28912,SDGE
6/1/2022 5:00:00 PM,81.95085,VEA
6/1/2022 6:00:00 PM,103.47275,PGAE
6/1/2022 6:00:00 PM,102.71218,SCE
6/1/2022 6:00:00 PM,103.35784,SDGE
6/1/2022 6:00:00 PM,98.94888,VEA
6/1/2022 7:00:00 PM,137.98398,PGAE
6/1/2022 7:00:00 PM,136.37112,SCE
6/1/2022 7:00:00 PM,136.23743,SDGE
6/1/2022 7:00:00 PM,133.58662,VEA
6/1/2022 8:00:00 PM,133.05003,PGAE
6/1/2022 8:00:00 PM,131.01675,SCE
6/1/2022 8:00:00 PM,131.20256,SDGE
6/1/2022 8:00:00 PM,128.11523,VEA
6/1/2022 9:00:00 PM,112.03710,PGAE
6/1/2022 9:00:00 PM,111.02825,SCE
6/1/2022 9:00:00 PM,112.36797,SDGE
6/1/2022 9:00:00 PM,109.42568,VEA
6/1/2022 10:00:00 PM,91.30778,PGAE
6/1/2022 10:00:00 PM,88.78306,SCE
6/1/2022 10:00:00 PM,89.27760,SDGE
6/1/2022 10:00:00 PM,86.63669,VEA
6/1/2022 11:00:00 PM,84.01240,PGAE
6/1/2022 11:00:00 PM,81.25000,SCE
6/1/2022 11:00:00 PM,82.08554,SDGE
6/1/2022 11:00:00 PM,79.86252,VEA
6/2/2022 12:00:00 AM,82.08966,PGAE
6/2/2022 12:00:00 AM,78.59218,SCE
6/2/2022 12:00:00 AM,79.79253,SDGE
6/2/2022 12:00:00 AM,76.84773,VEA
6/2/2022 1:00:00 AM,77.99990,PGAE
6/2/2022 1:00:00 AM,75.13000,SCE
6/2/2022 1:00:00 AM,76.42965,SDGE
6/2/2022 1:00:00 AM,72.91759,VEA
6/2/2022 2:00:00 AM,75.52390,PGAE
6/2/2022 2:00:00 AM,71.62066,SCE
6/2/2022 2:00:00 AM,72.81247,SDGE
6/2/2022 2:00:00 AM,69.41349,VEA
6/2/2022 3:00:00 AM,74.41704,PGAE
6/2/2022 3:00:00 AM,70.85438,SCE
6/2/2022 3:00:00 AM,71.98697,SDGE
6/2/2022 3:00:00 AM,68.86564,VEA
6/2/2022 4:00:00 AM,79.64291,PGAE
6/2/2022 4:00:00 AM,73.77690,SCE
6/2/2022 4:00:00 AM,74.95000,SDGE
6/2/2022 4:00:00 AM,72.08551,VEA
6/2/2022 5:00:00 AM,88.78685,PGAE
6/2/2022 5:00:00 AM,83.72857,SCE
6/2/2022 5:00:00 AM,85.44355,SDGE
6/2/2022 5:00:00 AM,81.81448,VEA
6/2/2022 6:00:00 AM,88.91218,PGAE
6/2/2022 6:00:00 AM,83.37469,SCE
6/2/2022 6:00:00 AM,84.74974,SDGE
6/2/2022 6:00:00 AM,80.07724,VEA
6/2/2022 7:00:00 AM,70.78855,PGAE
6/2/2022 7:00:00 AM,65.09551,SCE
6/2/2022 7:00:00 AM,67.77932,SDGE
6/2/2022 7:00:00 AM,61.16709,VEA
6/2/2022 8:00:00 AM,62.37036,PGAE
6/2/2022 8:00:00 AM,58.65749,SCE
6/2/2022 8:00:00 AM,60.85287,SDGE
6/2/2022 8:00:00 AM,53.67227,VEA
6/2/2022 9:00:00 AM,66.84000,PGAE
6/2/2022 9:00:00 AM,56.68044,SCE
6/2/2022 9:00:00 AM,55.86251,SDGE
6/2/2022 9:00:00 AM,50.15893,VEA
6/2/2022 10:00:00 AM,72.35738,PGAE
6/2/2022 10:00:00 AM,61.41194,SCE
6/2/2022 10:00:00 AM,58.23365,SDGE
6/2/2022 10:00:00 AM,57.56496,VEA
6/2/2022 11:00:00 AM,76.48991,PGAE
6/2/2022 11:00:00 AM,66.41053,SCE
6/2/2022 11:00:00 AM,61.86400,SDGE
6/2/2022 11:00:00 AM,62.43212,VEA
6/2/2022 12:00:00 PM,84.22325,PGAE
6/2/2022 12:00:00 PM,70.10197,SCE
6/2/2022 12:00:00 PM,66.65338,SDGE
6/2/2022 12:00:00 PM,66.67850,VEA
6/2/2022 1:00:00 PM,82.35320,PGAE
6/2/2022 1:00:00 PM,71.22796,SCE
6/2/2022 1:00:00 PM,64.13553,SDGE
6/2/2022 1:00:00 PM,67.31774,VEA
6/2/2022 2:00:00 PM,83.26170,PGAE
6/2/2022 2:00:00 PM,72.70278,SCE
6/2/2022 2:00:00 PM,65.64405,SDGE
6/2/2022 2:00:00 PM,68.61577,VEA
6/2/2022 3:00:00 PM,85.05808,PGAE
6/2/2022 3:00:00 PM,76.71013,SCE
6/2/2022 3:00:00 PM,70.00840,SDGE
6/2/2022 3:00:00 PM,73.12203,VEA
6/2/2022 4:00:00 PM,85.32347,PGAE
6/2/2022 4:00:00 PM,77.90469,SCE
6/2/2022 4:00:00 PM,72.68561,SDGE
6/2/2022 4:00:00 PM,74.42036,VEA
6/2/2022 5:00:00 PM,87.07106,PGAE
6/2/2022 5:00:00 PM,84.05259,SCE
6/2/2022 5:00:00 PM,79.53638,SDGE
6/2/2022 5:00:00 PM,80.79910,VEA
6/2/2022 6:00:00 PM,96.91400,PGAE
6/2/2022 6:00:00 PM,95.86808,SCE
6/2/2022 6:00:00 PM,96.12834,SDGE
6/2/2022 6:00:00 PM,93.06346,VEA
6/2/2022 7:00:00 PM,128.43576,PGAE
6/2/2022 7:00:00 PM,130.00000,SCE
6/2/2022 7:00:00 PM,129.92242,SDGE
6/2/2022 7:00:00 PM,127.10422,VEA
6/2/2022 8:00:00 PM,116.72922,PGAE
6/2/2022 8:00:00 PM,117.79691,SCE
6/2/2022 8:00:00 PM,118.00810,SDGE
6/2/2022 8:00:00 PM,115.22743,VEA
6/2/2022 9:00:00 PM,102.19396,PGAE
6/2/2022 9:00:00 PM,102.08137,SCE
6/2/2022 9:00:00 PM,102.47031,SDGE
6/2/2022 9:00:00 PM,100.05942,VEA
6/2/2022 10:00:00 PM,83.14962,PGAE
6/2/2022 10:00:00 PM,81.99373,SCE
6/2/2022 10:00:00 PM,82.44783,SDGE
6/2/2022 10:00:00 PM,79.98744,VEA
6/2/2022 11:00:00 PM,80.06978,PGAE
6/2/2022 11:00:00 PM,77.07558,SCE
6/2/2022 11:00:00 PM,78.17124,SDGE
6/2/2022 11:00:00 PM,75.49716,VEA
6/3/2022 12:00:00 AM,79.06597,PGAE
6/3/2022 12:00:00 AM,74.95485,SCE
6/3/2022 12:00:00 AM,76.30983,SDGE
6/3/2022 12:00:00 AM,73.26113,VEA
6/3/2022 1:00:00 AM,77.18586,PGAE
6/3/2022 1:00:00 AM,72.98092,SCE
6/3/2022 1:00:00 AM,74.36228,SDGE
6/3/2022 1:00:00 AM,71.38263,VEA
6/3/2022 2:00:00 AM,72.47931,PGAE
6/3/2022 2:00:00 AM,68.20424,SCE
6/3/2022 2:00:00 AM,69.32926,SDGE
6/3/2022 2:00:00 AM,66.65031,VEA
6/3/2022 3:00:00 AM,72.33893,PGAE
6/3/2022 3:00:00 AM,67.93520,SCE
6/3/2022 3:00:00 AM,69.15534,SDGE
6/3/2022 3:00:00 AM,66.49067,VEA
6/3/2022 4:00:00 AM,75.30174,PGAE
6/3/2022 4:00:00 AM,67.90851,SCE
6/3/2022 4:00:00 AM,69.11423,SDGE
6/3/2022 4:00:00 AM,66.36694,VEA
6/3/2022 5:00:00 AM,83.54443,PGAE
6/3/2022 5:00:00 AM,77.74105,SCE
6/3/2022 5:00:00 AM,78.71634,SDGE
6/3/2022 5:00:00 AM,75.82272,VEA
6/3/2022 6:00:00 AM,84.69067,PGAE
6/3/2022 6:00:00 AM,78.15220,SCE
6/3/2022 6:00:00 AM,79.85400,SDGE
6/3/2022 6:00:00 AM,75.45702,VEA
6/3/2022 7:00:00 AM,61.55908,PGAE
6/3/2022 7:00:00 AM,52.50186,SCE
6/3/2022 7:00:00 AM,57.34186,SDGE
6/3/2022 7:00:00 AM,50.43654,VEA
6/3/2022 8:00:00 AM,48.02584,PGAE
