Date,price,zone
3/1/2022 12:00:00 AM,50.73541,PGAE
3/1/2022 12:00:00 AM,49.41781,SCE
3/1/2022 12:00:00 AM,50.20937,SDGE
3/1/2022 12:00:00 AM,48.60620,VEA
3/1/2022 1:00:00 AM,46.96568,PGAE
3/1/2022 1:00:00 AM,45.92055,SCE
3/1/2022 1:00:00 AM,46.43150,SDGE
3/1/2022 1:00:00 AM,44.54099,VEA
3/1/2022 2:00:00 AM,46.38960,PGAE
3/1/2022 2:00:00 AM,45.29361,SCE
3/1/2022 2:00:00 AM,45.90351,SDGE
3/1/2022 2:00:00 AM,44.18385,VEA
3/1/2022 3:00:00 AM,46.86345,PGAE
3/1/2022 3:00:00 AM,45.73376,SCE
3/1/2022 3:00:00 AM,46.21990,SDGE
3/1/2022 3:00:00 AM,45.05317,VEA
3/1/2022 4:00:00 AM,49.21354,PGAE
3/1/2022 4:00:00 AM,47.93571,SCE
3/1/2022 4:00:00 AM,48.53818,SDGE
3/1/2022 4:00:00 AM,47.40611,VEA
3/1/2022 5:00:00 AM,58.01195,PGAE
3/1/2022 5:00:00 AM,56.33033,SCE
3/1/2022 5:00:00 AM,57.38520,SDGE
3/1/2022 5:00:00 AM,56.24921,VEA
3/1/2022 6:00:00 AM,69.97950,PGAE
3/1/2022 6:00:00 AM,66.83593,SCE
3/1/2022 6:00:00 AM,68.15346,SDGE
3/1/2022 6:00:00 AM,65.58023,VEA
3/1/2022 7:00:00 AM,50.75000,PGAE
3/1/2022 7:00:00 AM,43.32879,SCE
3/1/2022 7:00:00 AM,43.75415,SDGE
3/1/2022 7:00:00 AM,41.50235,VEA
3/1/2022 8:00:00 AM,44.19612,PGAE
3/1/2022 8:00:00 AM,23.91764,SCE
3/1/2022 8:00:00 AM,20.98748,SDGE
3/1/2022 8:00:00 AM,23.58483,VEA
3/1/2022 9:00:00 AM,39.79722,PGAE
3/1/2022 9:00:00 AM,12.67584,SCE
3/1/2022 9:00:00 AM,10.60308,SDGE
3/1/2022 9:00:00 AM,12.95153,VEA
3/1/2022 10:00:00 AM,34.09919,PGAE
3/1/2022 10:00:00 AM,9.06625,SCE
3/1/2022 10:00:00 AM,6.33379,SDGE
3/1/2022 10:00:00 AM,6.65782,VEA
3/1/2022 11:00:00 AM,32.80095,PGAE
3/1/2022 11:00:00 AM,8.98128,SCE
3/1/2022 11:00:00 AM,6.61196,SDGE
3/1/2022 11:00:00 AM,8.51400,VEA
3/1/2022 12:00:00 PM,30.21258,PGAE
3/1/2022 12:00:00 PM,9.33932,SCE
3/1/2022 12:00:00 PM,6.23526,SDGE
3/1/2022 12:00:00 PM,8.22403,VEA
3/1/2022 1:00:00 PM,29.31833,PGAE
3/1/2022 1:00:00 PM,11.72949,SCE
3/1/2022 1:00:00 PM,7.66238,SDGE
3/1/2022 1:00:00 PM,12.14000,VEA
3/1/2022 2:00:00 PM,31.14215,PGAE
3/1/2022 2:00:00 PM,16.77000,SCE
3/1/2022 2:00:00 PM,11.96202,SDGE
3/1/2022 2:00:00 PM,15.73000,VEA
3/1/2022 3:00:00 PM,43.30224,PGAE
3/1/2022 3:00:00 PM,39.91104,SCE
3/1/2022 3:00:00 PM,34.66450,SDGE
3/1/2022 3:00:00 PM,38.20318,VEA
3/1/2022 4:00:00 PM,51.93372,PGAE
3/1/2022 4:00:00 PM,48.93851,SCE
3/1/2022 4:00:00 PM,48.95990,SDGE
3/1/2022 4:00:00 PM,46.51119,VEA
3/1/2022 5:00:00 PM,81.17887,PGAE
3/1/2022 5:00:00 PM,78.01080,SCE
3/1/2022 5:00:00 PM,77.86788,SDGE
3/1/2022 5:00:00 PM,75.92257,VEA
3/1/2022 6:00:00 PM,87.54314,PGAE
3/1/2022 6:00:00 PM,84.10857,SCE
3/1/2022 6:00:00 PM,83.98866,SDGE
3/1/2022 6:00:00 PM,82.27565,VEA
3/1/2022 7:00:00 PM,68.32129,PGAE
3/1/2022 7:00:00 PM,65.43645,SCE
3/1/2022 7:00:00 PM,65.67017,SDGE
3/1/2022 7:00:00 PM,64.01406,VEA
3/1/2022 8:00:00 PM,63.02137,PGAE
3/1/2022 8:00:00 PM,60.64950,SCE
3/1/2022 8:00:00 PM,60.92128,SDGE
3/1/2022 8:00:00 PM,59.47592,VEA
3/1/2022 9:00:00 PM,61.35782,PGAE
3/1/2022 9:00:00 PM,59.89173,SCE
3/1/2022 9:00:00 PM,60.15829,SDGE
3/1/2022 9:00:00 PM,58.10455,VEA
3/1/2022 10:00:00 PM,53.48692,PGAE
3/1/2022 10:00:00 PM,52.00000,SCE
3/1/2022 10:00:00 PM,52.39018,SDGE
3/1/2022 10:00:00 PM,51.18799,VEA
3/1/2022 11:00:00 PM,49.22003,PGAE
3/1/2022 11:00:00 PM,47.56630,SCE
3/1/2022 11:00:00 PM,47.75972,SDGE
3/1/2022 11:00:00 PM,46.91835,VEA
3/2/2022 12:00:00 AM,46.28517,PGAE
3/2/2022 12:00:00 AM,44.46927,SCE
3/2/2022 12:00:00 AM,44.61870,SDGE
3/2/2022 12:00:00 AM,43.55905,VEA
3/2/2022 1:00:00 AM,45.33198,PGAE
3/2/2022 1:00:00 AM,43.93318,SCE
3/2/2022 1:00:00 AM,44.00000,SDGE
3/2/2022 1:00:00 AM,42.49428,VEA
3/2/2022 2:00:00 AM,45.38167,PGAE
3/2/2022 2:00:00 AM,43.76264,SCE
3/2/2022 2:00:00 AM,43.74040,SDGE
3/2/2022 2:00:00 AM,42.79300,VEA
3/2/2022 3:00:00 AM,45.28994,PGAE
3/2/2022 3:00:00 AM,43.71750,SCE
3/2/2022 3:00:00 AM,43.77080,SDGE
3/2/2022 3:00:00 AM,42.79357,VEA
3/2/2022 4:00:00 AM,48.04214,PGAE
3/2/2022 4:00:00 AM,46.08814,SCE
3/2/2022 4:00:00 AM,46.13511,SDGE
3/2/2022 4:00:00 AM,45.30842,VEA
3/2/2022 5:00:00 AM,56.26613,PGAE
3/2/2022 5:00:00 AM,53.91064,SCE
3/2/2022 5:00:00 AM,54.65342,SDGE
3/2/2022 5:00:00 AM,53.51460,VEA
3/2/2022 6:00:00 AM,70.61955,PGAE
3/2/2022 6:00:00 AM,67.44631,SCE
3/2/2022 6:00:00 AM,68.52151,SDGE
3/2/2022 6:00:00 AM,65.97372,VEA
3/2/2022 7:00:00 AM,52.64747,PGAE
3/2/2022 7:00:00 AM,46.20074,SCE
3/2/2022 7:00:00 AM,46.90053,SDGE
3/2/2022 7:00:00 AM,44.08548,VEA
3/2/2022 8:00:00 AM,40.48000,PGAE
3/2/2022 8:00:00 AM,33.25505,SCE
3/2/2022 8:00:00 AM,30.27543,SDGE
3/2/2022 8:00:00 AM,32.12803,VEA
3/2/2022 9:00:00 AM,32.74645,PGAE
3/2/2022 9:00:00 AM,20.19654,SCE
3/2/2022 9:00:00 AM,14.85000,SDGE
3/2/2022 9:00:00 AM,20.16749,VEA
3/2/2022 10:00:00 AM,30.13304,PGAE
3/2/2022 10:00:00 AM,19.04000,SCE
3/2/2022 10:00:00 AM,14.01985,SDGE
3/2/2022 10:00:00 AM,18.94124,VEA
3/2/2022 11:00:00 AM,25.48589,PGAE
3/2/2022 11:00:00 AM,18.78000,SCE
3/2/2022 11:00:00 AM,13.37212,SDGE
3/2/2022 11:00:00 AM,18.24696,VEA
3/2/2022 12:00:00 PM,26.70782,PGAE
3/2/2022 12:00:00 PM,20.46611,SCE
3/2/2022 12:00:00 PM,15.74389,SDGE
3/2/2022 12:00:00 PM,19.97009,VEA
3/2/2022 1:00:00 PM,23.57689,PGAE
3/2/2022 1:00:00 PM,18.49021,SCE
3/2/2022 1:00:00 PM,14.58485,SDGE
3/2/2022 1:00:00 PM,17.63032,VEA
3/2/2022 2:00:00 PM,28.07475,PGAE
3/2/2022 2:00:00 PM,25.84715,SCE
3/2/2022 2:00:00 PM,23.30929,SDGE
3/2/2022 2:00:00 PM,19.75269,VEA
3/2/2022 3:00:00 PM,45.83792,PGAE
3/2/2022 3:00:00 PM,43.83708,SCE
3/2/2022 3:00:00 PM,46.00000,SDGE
3/2/2022 3:00:00 PM,40.83553,VEA
3/2/2022 4:00:00 PM,52.97336,PGAE
3/2/2022 4:00:00 PM,49.80489,SCE
3/2/2022 4:00:00 PM,50.26045,SDGE
3/2/2022 4:00:00 PM,47.70623,VEA
3/2/2022 5:00:00 PM,77.27346,PGAE
3/2/2022 5:00:00 PM,74.09466,SCE
3/2/2022 5:00:00 PM,75.40837,SDGE
3/2/2022 5:00:00 PM,71.52611,VEA
3/2/2022 6:00:00 PM,91.37630,PGAE
3/2/2022 6:00:00 PM,86.53614,SCE
3/2/2022 6:00:00 PM,87.05627,SDGE
3/2/2022 6:00:00 PM,84.34950,VEA
3/2/2022 7:00:00 PM,71.36218,PGAE
3/2/2022 7:00:00 PM,67.69847,SCE
3/2/2022 7:00:00 PM,68.15924,SDGE
3/2/2022 7:00:00 PM,65.95170,VEA
3/2/2022 8:00:00 PM,64.40494,PGAE
3/2/2022 8:00:00 PM,61.36164,SCE
3/2/2022 8:00:00 PM,61.67538,SDGE
3/2/2022 8:00:00 PM,59.95608,VEA
3/2/2022 9:00:00 PM,59.31521,PGAE
3/2/2022 9:00:00 PM,57.05597,SCE
3/2/2022 9:00:00 PM,57.42186,SDGE
3/2/2022 9:00:00 PM,55.15100,VEA
3/2/2022 10:00:00 PM,51.59712,PGAE
3/2/2022 10:00:00 PM,49.05693,SCE
3/2/2022 10:00:00 PM,49.33304,SDGE
3/2/2022 10:00:00 PM,47.69647,VEA
3/2/2022 11:00:00 PM,48.21888,PGAE
3/2/2022 11:00:00 PM,46.26068,SCE
3/2/2022 11:00:00 PM,46.81275,SDGE
3/2/2022 11:00:00 PM,45.02442,VEA
3/3/2022 12:00:00 AM,53.21855,PGAE
3/3/2022 12:00:00 AM,50.82005,SCE
3/3/2022 12:00:00 AM,50.98618,SDGE
3/3/2022 12:00:00 AM,49.89596,VEA
3/3/2022 1:00:00 AM,48.13297,PGAE
3/3/2022 1:00:00 AM,46.15722,SCE
3/3/2022 1:00:00 AM,46.21838,SDGE
3/3/2022 1:00:00 AM,45.09408,VEA
3/3/2022 2:00:00 AM,46.85108,PGAE
3/3/2022 2:00:00 AM,45.11195,SCE
3/3/2022 2:00:00 AM,45.07524,SDGE
3/3/2022 2:00:00 AM,44.07948,VEA
3/3/2022 3:00:00 AM,46.69425,PGAE
3/3/2022 3:00:00 AM,44.98347,SCE
3/3/2022 3:00:00 AM,44.95145,SDGE
3/3/2022 3:00:00 AM,44.01372,VEA
3/3/2022 4:00:00 AM,49.89011,PGAE
3/3/2022 4:00:00 AM,47.65136,SCE
3/3/2022 4:00:00 AM,47.72436,SDGE
3/3/2022 4:00:00 AM,46.90673,VEA
3/3/2022 5:00:00 AM,56.24616,PGAE
3/3/2022 5:00:00 AM,54.28723,SCE
3/3/2022 5:00:00 AM,54.37000,SDGE
3/3/2022 5:00:00 AM,53.77404,VEA
3/3/2022 6:00:00 AM,66.83922,PGAE
3/3/2022 6:00:00 AM,63.32000,SCE
3/3/2022 6:00:00 AM,63.28753,SDGE
3/3/2022 6:00:00 AM,61.74869,VEA
3/3/2022 7:00:00 AM,53.00000,PGAE
3/3/2022 7:00:00 AM,47.87477,SCE
3/3/2022 7:00:00 AM,52.02753,SDGE
3/3/2022 7:00:00 AM,45.52942,VEA
3/3/2022 8:00:00 AM,48.66125,PGAE
3/3/2022 8:00:00 AM,42.20078,SCE
3/3/2022 8:00:00 AM,43.45921,SDGE
3/3/2022 8:00:00 AM,40.47862,VEA
3/3/2022 9:00:00 AM,47.89000,PGAE
3/3/2022 9:00:00 AM,33.48419,SCE
3/3/2022 9:00:00 AM,30.09594,SDGE
3/3/2022 9:00:00 AM,32.49459,VEA
3/3/2022 10:00:00 AM,43.72000,PGAE
3/3/2022 10:00:00 AM,29.27876,SCE
3/3/2022 10:00:00 AM,29.77831,SDGE
3/3/2022 10:00:00 AM,29.03770,VEA
3/3/2022 11:00:00 AM,36.66000,PGAE
3/3/2022 11:00:00 AM,28.37241,SCE
3/3/2022 11:00:00 AM,23.66154,SDGE
3/3/2022 11:00:00 AM,27.36676,VEA
3/3/2022 12:00:00 PM,35.37438,PGAE
3/3/2022 12:00:00 PM,28.04000,SCE
3/3/2022 12:00:00 PM,23.13231,SDGE
3/3/2022 12:00:00 PM,26.98960,VEA
3/3/2022 1:00:00 PM,36.69334,PGAE
3/3/2022 1:00:00 PM,27.16000,SCE
3/3/2022 1:00:00 PM,22.06430,SDGE
3/3/2022 1:00:00 PM,26.20424,VEA
3/3/2022 2:00:00 PM,37.01463,PGAE
3/3/2022 2:00:00 PM,33.44000,SCE
3/3/2022 2:00:00 PM,33.90347,SDGE
3/3/2022 2:00:00 PM,32.40864,VEA
3/3/2022 3:00:00 PM,46.83240,PGAE
3/3/2022 3:00:00 PM,43.67004,SCE
3/3/2022 3:00:00 PM,44.84889,SDGE
3/3/2022 3:00:00 PM,41.35771,VEA
3/3/2022 4:00:00 PM,56.39088,PGAE
3/3/2022 4:00:00 PM,52.04600,SCE
3/3/2022 4:00:00 PM,53.14352,SDGE
3/3/2022 4:00:00 PM,49.94392,VEA
3/3/2022 5:00:00 PM,69.41000,PGAE
3/3/2022 5:00:00 PM,65.11840,SCE
3/3/2022 5:00:00 PM,65.25251,SDGE
3/3/2022 5:00:00 PM,63.01953,VEA
3/3/2022 6:00:00 PM,82.48930,PGAE
3/3/2022 6:00:00 PM,77.15433,SCE
3/3/2022 6:00:00 PM,75.45697,SDGE
3/3/2022 6:00:00 PM,74.50673,VEA
3/3/2022 7:00:00 PM,68.00000,PGAE
3/3/2022 7:00:00 PM,63.38550,SCE
3/3/2022 7:00:00 PM,63.18914,SDGE
3/3/2022 7:00:00 PM,61.34334,VEA
3/3/2022 8:00:00 PM,65.26433,PGAE
3/3/2022 8:00:00 PM,61.13846,SCE
3/3/2022 8:00:00 PM,61.09437,SDGE
3/3/2022 8:00:00 PM,59.01569,VEA
3/3/2022 9:00:00 PM,60.74379,PGAE
3/3/2022 9:00:00 PM,57.10816,SCE
3/3/2022 9:00:00 PM,56.90575,SDGE
3/3/2022 9:00:00 PM,54.98069,VEA
3/3/2022 10:00:00 PM,54.60420,PGAE
3/3/2022 10:00:00 PM,50.88144,SCE
3/3/2022 10:00:00 PM,50.62745,SDGE
3/3/2022 10:00:00 PM,49.38877,VEA
3/3/2022 11:00:00 PM,52.98225,PGAE
3/3/2022 11:00:00 PM,49.82372,SCE
3/3/2022 11:00:00 PM,50.10060,SDGE
3/3/2022 11:00:00 PM,48.59825,VEA
3/4/2022 12:00:00 AM,48.19500,PGAE
3/4/2022 12:00:00 AM,45.92816,SCE
3/4/2022 12:00:00 AM,45.77328,SDGE
3/4/2022 12:00:00 AM,44.80647,VEA
3/4/2022 1:00:00 AM,45.30863,PGAE
3/4/2022 1:00:00 AM,43.39312,SCE
3/4/2022 1:00:00 AM,43.23387,SDGE
3/4/2022 1:00:00 AM,42.26948,VEA
3/4/2022 2:00:00 AM,43.95745,PGAE
3/4/2022 2:00:00 AM,42.07815,SCE
3/4/2022 2:00:00 AM,41.93227,SDGE
3/4/2022 2:00:00 AM,40.87678,VEA
3/4/2022 3:00:00 AM,44.78814,PGAE
3/4/2022 3:00:00 AM,42.63067,SCE
3/4/2022 3:00:00 AM,42.51299,SDGE
3/4/2022 3:00:00 AM,41.63693,VEA
3/4/2022 4:00:00 AM,47.00000,PGAE
3/4/2022 4:00:00 AM,44.49583,SCE
3/4/2022 4:00:00 AM,44.37723,SDGE
3/4/2022 4:00:00 AM,43.59724,VEA
3/4/2022 5:00:00 AM,52.08220,PGAE
3/4/2022 5:00:00 AM,49.33544,SCE
3/4/2022 5:00:00 AM,49.36579,SDGE
3/4/2022 5:00:00 AM,48.70819,VEA
3/4/2022 6:00:00 AM,64.18585,PGAE
3/4/2022 6:00:00 AM,59.95096,SCE
3/4/2022 6:00:00 AM,60.07479,SDGE
3/4/2022 6:00:00 AM,58.68173,VEA
3/4/2022 7:00:00 AM,57.41000,PGAE
3/4/2022 7:00:00 AM,49.39854,SCE
3/4/2022 7:00:00 AM,48.11774,SDGE
3/4/2022 7:00:00 AM,47.04253,VEA
3/4/2022 8:00:00 AM,50.81599,PGAE
3/4/2022 8:00:00 AM,44.92925,SCE
3/4/2022 8:00:00 AM,45.21367,SDGE
3/4/2022 8:00:00 AM,42.40049,VEA
3/4/2022 9:00:00 AM,47.54416,PGAE
3/4/2022 9:00:00 AM,43.18313,SCE
3/4/2022 9:00:00 AM,43.44298,SDGE
3/4/2022 9:00:00 AM,41.24076,VEA
3/4/2022 10:00:00 AM,54.62717,PGAE
3/4/2022 10:00:00 AM,40.27974,SCE
3/4/2022 10:00:00 AM,40.81040,SDGE
3/4/2022 10:00:00 AM,38.62072,VEA
3/4/2022 11:00:00 AM,42.70045,PGAE
3/4/2022 11:00:00 AM,35.06331,SCE
3/4/2022 11:00:00 AM,32.85095,SDGE
3/4/2022 11:00:00 AM,33.71433,VEA
3/4/2022 12:00:00 PM,38.43373,PGAE
3/4/2022 12:00:00 PM,29.37460,SCE
3/4/2022 12:00:00 PM,28.93542,SDGE
