Date,price,zone
4/1/2017 12:00:00 AM,18.13590,PGAE
4/1/2017 12:00:00 AM,18.26351,SCE
4/1/2017 12:00:00 AM,18.53333,SDGE
4/1/2017 12:00:00 AM,17.95542,VEA
4/1/2017 1:00:00 AM,23.61281,PGAE
4/1/2017 1:00:00 AM,23.84340,SCE
4/1/2017 1:00:00 AM,24.19285,SDGE
4/1/2017 1:00:00 AM,23.43452,VEA
4/1/2017 2:00:00 AM,16.00040,PGAE
4/1/2017 2:00:00 AM,16.22000,SCE
4/1/2017 2:00:00 AM,16.49935,SDGE
4/1/2017 2:00:00 AM,15.97295,VEA
4/1/2017 3:00:00 AM,16.68768,PGAE
4/1/2017 3:00:00 AM,16.91000,SCE
4/1/2017 3:00:00 AM,17.25359,SDGE
4/1/2017 3:00:00 AM,16.66578,VEA
4/1/2017 4:00:00 AM,23.27821,PGAE
4/1/2017 4:00:00 AM,23.64520,SCE
4/1/2017 4:00:00 AM,24.06866,SDGE
4/1/2017 4:00:00 AM,23.27350,VEA
4/1/2017 5:00:00 AM,29.27901,PGAE
4/1/2017 5:00:00 AM,29.68686,SCE
4/1/2017 5:00:00 AM,30.22178,SDGE
4/1/2017 5:00:00 AM,29.17262,VEA
4/1/2017 6:00:00 AM,37.98691,PGAE
4/1/2017 6:00:00 AM,38.17000,SCE
4/1/2017 6:00:00 AM,38.82225,SDGE
4/1/2017 6:00:00 AM,37.34610,VEA
4/1/2017 7:00:00 AM,31.77983,PGAE
4/1/2017 7:00:00 AM,31.55476,SCE
4/1/2017 7:00:00 AM,32.05246,SDGE
4/1/2017 7:00:00 AM,30.91124,VEA
4/1/2017 8:00:00 AM,4.89032,PGAE
4/1/2017 8:00:00 AM,4.81988,SCE
4/1/2017 8:00:00 AM,4.89518,SDGE
4/1/2017 8:00:00 AM,4.71154,VEA
4/1/2017 9:00:00 AM,0.00734,PGAE
4/1/2017 9:00:00 AM,0.01025,SCE
4/1/2017 9:00:00 AM,0.01275,SDGE
4/1/2017 9:00:00 AM,0.01005,VEA
4/1/2017 10:00:00 AM,-0.01472,PGAE
4/1/2017 10:00:00 AM,0.00756,SCE
4/1/2017 10:00:00 AM,-0.01167,SDGE
4/1/2017 10:00:00 AM,0.00948,VEA
4/1/2017 11:00:00 AM,-0.03963,PGAE
4/1/2017 11:00:00 AM,-0.02286,SCE
4/1/2017 11:00:00 AM,-0.02756,SDGE
4/1/2017 11:00:00 AM,-0.02431,VEA
4/1/2017 12:00:00 PM,-1.99608,PGAE
4/1/2017 12:00:00 PM,-1.82000,SCE
4/1/2017 12:00:00 PM,-0.93267,SDGE
4/1/2017 12:00:00 PM,-1.91592,VEA
4/1/2017 1:00:00 PM,-1.20004,PGAE
4/1/2017 1:00:00 PM,-1.09000,SCE
4/1/2017 1:00:00 PM,-0.55481,SDGE
4/1/2017 1:00:00 PM,-1.14646,VEA
4/1/2017 2:00:00 PM,-0.04505,PGAE
4/1/2017 2:00:00 PM,-0.02213,SCE
4/1/2017 2:00:00 PM,-0.00634,SDGE
4/1/2017 2:00:00 PM,-0.02435,VEA
4/1/2017 3:00:00 PM,-0.03287,PGAE
4/1/2017 3:00:00 PM,0.00000,SCE
4/1/2017 3:00:00 PM,0.00000,SDGE
4/1/2017 3:00:00 PM,0.00000,VEA
4/1/2017 4:00:00 PM,0.41933,PGAE
4/1/2017 4:00:00 PM,0.40472,SCE
4/1/2017 4:00:00 PM,0.40740,SDGE
4/1/2017 4:00:00 PM,0.39481,VEA
4/1/2017 5:00:00 PM,15.68997,PGAE
4/1/2017 5:00:00 PM,15.44859,SCE
4/1/2017 5:00:00 PM,15.63702,SDGE
4/1/2017 5:00:00 PM,15.09508,VEA
4/1/2017 6:00:00 PM,39.18823,PGAE
4/1/2017 6:00:00 PM,39.20000,SCE
4/1/2017 6:00:00 PM,39.58839,SDGE
4/1/2017 6:00:00 PM,38.30945,VEA
4/1/2017 7:00:00 PM,63.98216,PGAE
4/1/2017 7:00:00 PM,63.21252,SCE
4/1/2017 7:00:00 PM,63.79134,SDGE
4/1/2017 7:00:00 PM,61.82589,VEA
4/1/2017 8:00:00 PM,49.87443,PGAE
4/1/2017 8:00:00 PM,49.35791,SCE
4/1/2017 8:00:00 PM,50.07310,SDGE
4/1/2017 8:00:00 PM,48.32486,VEA
4/1/2017 9:00:00 PM,45.75382,PGAE
4/1/2017 9:00:00 PM,45.82304,SCE
4/1/2017 9:00:00 PM,48.16690,SDGE
4/1/2017 9:00:00 PM,44.54129,VEA
4/1/2017 10:00:00 PM,34.84972,PGAE
4/1/2017 10:00:00 PM,34.70000,SCE
4/1/2017 10:00:00 PM,35.16657,SDGE
4/1/2017 10:00:00 PM,34.04541,VEA
4/1/2017 11:00:00 PM,27.81081,PGAE
4/1/2017 11:00:00 PM,27.70521,SCE
4/1/2017 11:00:00 PM,28.08317,SDGE
4/1/2017 11:00:00 PM,27.20774,VEA
4/2/2017 12:00:00 AM,24.44262,PGAE
4/2/2017 12:00:00 AM,24.43772,SCE
4/2/2017 12:00:00 AM,25.02301,SDGE
4/2/2017 12:00:00 AM,24.07284,VEA
4/2/2017 1:00:00 AM,15.91326,PGAE
4/2/2017 1:00:00 AM,15.99000,SCE
4/2/2017 1:00:00 AM,16.37532,SDGE
4/2/2017 1:00:00 AM,15.75977,VEA
4/2/2017 2:00:00 AM,8.64071,PGAE
4/2/2017 2:00:00 AM,8.70242,SCE
4/2/2017 2:00:00 AM,8.90321,SDGE
4/2/2017 2:00:00 AM,8.58160,VEA
4/2/2017 3:00:00 AM,9.38217,PGAE
4/2/2017 3:00:00 AM,9.46340,SCE
4/2/2017 3:00:00 AM,9.67592,SDGE
4/2/2017 3:00:00 AM,9.33211,VEA
